,YEAR,SEX,AGE,INCOME,COHORT,RACE,EDUC,REALINC,WTSSALL
552,1972,1,47,0,1925,1,7,109355,1.3339
553,1972,1,59,0,1913,1,12,30458,.8893
554,1972,1,26,0,1946,1,12,18951,.8893
555,1972,2,63,0,1909,1,13,13537,.4446
556,1972,2,80,0,1892,1,9,0,.8893
557,1972,2,68,0,1904,1,13,13537,.4446
558,1972,2,49,0,1923,1,7,13537,.8893
559,1972,1,21,0,1951,1,13,0,1.7786
560,1972,2,27,0,1945,1,5,18951,.8893
561,1972,1,41,0,1931,1,11,0,1.3339
562,1972,1,31,0,1941,1,12,24366,1.3339
563,1972,1,76,0,1896,1,8,2707,.8893
564,1972,1,26,0,1946,1,12,13537,.8893
565,1972,1,73,0,1899,1,7,2707,.4446
566,1972,2,49,0,1923,1,8,0,.8893
567,1972,2,72,0,1900,1,8,2707,.8893
568,1972,2,53,0,1919,1,6,8122,.8893
569,1972,2,39,0,1933,1,10,8122,.8893
570,1972,2,31,0,1941,1,12,30458,.8893
571,1972,2,52,0,1920,1,12,30458,.8893
572,1972,1,61,0,1911,1,8,30458,.8893
573,1972,1,85,0,1887,1,7,8122,.4446
574,1972,1,54,0,1918,1,16,8122,1.3339
575,1972,2,69,0,1903,1,10,18951,.8893
576,1972,1,65,0,1907,1,8,24366,.8893
577,1972,2,41,0,1931,1,12,30458,1.3339
578,1972,1,58,0,1914,1,8,60915,1.3339
579,1972,2,57,0,1915,1,12,18951,.8893
580,1972,1,55,0,1917,1,8,60915,.8893
581,1972,2,47,0,1925,1,12,43994,1.3339
582,1972,1,60,0,1912,1,8,37226,.8893
583,1972,1,53,0,1919,1,12,74452,.8893
584,1972,1,57,0,1915,1,12,50763,.8893
585,1972,1,28,0,1944,1,16,43994,.8893
586,1972,2,48,0,1924,1,12,50763,1.7786
587,1972,1,51,0,1921,1,14,37226,1.7786
588,1972,2,33,0,1939,1,12,37226,.8893
589,1972,2,47,0,1925,1,12,60915,.8893
590,1972,2,36,0,1936,1,12,60915,.8893
591,1972,1,19,0,1953,1,12,43994,1.3339
592,1972,1,26,0,1946,1,12,37226,.8893
593,1972,1,25,0,1947,1,16,24366,.8893
594,1972,2,24,0,1948,1,11,24366,.8893
595,1972,1,22,0,1950,1,15,24366,.8893
596,1972,2,25,0,1947,1,12,13537,.4446
597,1972,2,21,0,1951,1,11,24366,.8893
598,1972,1,29,0,1943,1,13,30458,.4446
599,1972,2,26,0,1946,1,12,13537,.4446
600,1972,1,21,0,1951,1,13,18951,.8893
601,1972,1,53,0,1919,1,13,24366,.8893
602,1972,2,44,0,1928,1,8,109355,.8893
603,1972,2,46,0,1926,1,9,43994,.8893
604,1972,2,46,0,1926,1,14,24366,.8893
605,1972,2,60,0,1912,1,8,50763,1.7786
606,1972,2,50,0,1922,1,8,13537,1.7786
607,1972,1,37,0,1935,1,11,24366,.8893
608,1972,1,76,0,1896,1,11,2707,.4446
609,1972,2,41,0,1931,1,8,18951,.8893
610,1972,2,24,0,1948,1,12,8122,.4446
611,1972,2,33,0,1939,1,9,24366,.8893
612,1972,2,49,0,1923,1,11,24366,.8893
613,1972,1,22,0,1950,1,9,18951,.8893
614,1972,1,67,0,1905,1,8,8122,.8893
615,1972,1,74,0,1898,1,9,8122,.8893
616,1972,1,37,0,1935,1,12,50763,.8893
617,1972,2,45,0,1927,1,9,37226,.8893
618,1972,2,59,0,1913,1,8,30458,.8893
619,1972,2,65,0,1907,1,12,43994,.8893
620,1972,2,67,0,1905,1,8,8122,.8893
621,1972,1,66,0,1906,1,8,13537,.8893
622,1972,1,28,0,1944,1,16,43994,.8893
623,1972,1,37,0,1935,1,13,43994,.8893
624,1972,2,72,0,1900,1,16,8122,.8893
625,1972,2,22,0,1950,1,15,24366,.8893
626,1972,2,60,0,1912,1,13,8122,.4446
627,1972,2,60,0,1912,1,10,24366,.8893
628,1972,1,35,0,1937,1,10,24366,.8893
629,1972,1,60,0,1912,1,12,37226,.8893
630,1972,1,79,0,1893,1,16,8122,.8893
631,1972,1,45,0,1927,1,10,30458,.8893
632,1972,2,65,0,1907,1,8,8122,.8893
633,1972,1,45,0,1927,1,12,24366,.8893
634,1972,2,65,0,1907,1,12,13537,1.3339
635,1972,2,22,0,1950,1,14,24366,.8893
636,1972,1,60,0,1912,3,12,8122,.8893
637,1972,1,38,0,1934,1,16,37226,.8893
638,1972,2,29,0,1943,1,12,0,.8893
639,1972,1,26,0,1946,3,12,18951,1.7786
640,1972,2,81,0,1891,1,12,2707,.4446
641,1972,2,61,0,1911,1,8,13537,.8893
642,1972,2,71,0,1901,1,9,30458,1.3339
643,1972,1,26,0,1946,1,13,30458,.8893
644,1972,1,70,0,1902,1,9,2707,1.3339
645,1972,1,34,0,1938,1,12,30458,.8893
646,1972,1,48,0,1924,1,11,30458,.8893
647,1972,2,23,0,1949,1,12,13537,.8893
648,1972,1,60,0,1912,1,10,24366,1.3339
649,1972,1,33,0,1939,1,9,18951,.8893
650,1972,2,52,0,1920,1,10,0,.8893
651,1972,2,55,0,1917,1,8,13537,.8893
652,1972,2,21,0,1951,1,10,18951,.8893
653,1972,1,26,0,1946,1,12,8122,.8893
654,1972,2,77,0,1895,1,10,0,.8893
655,1972,2,69,0,1903,1,8,13537,.8893
656,1972,1,25,0,1947,1,18,13537,.8893
657,1972,2,43,0,1929,1,12,18951,1.3339
658,1972,2,77,0,1895,1,5,0,1.3339
659,1972,1,65,0,1907,1,9,8122,.8893
660,1972,1,31,0,1941,1,9,18951,.8893
661,1972,1,65,0,1907,1,8,24366,.8893
662,1972,1,58,0,1914,1,11,2707,.8893
663,1972,2,63,0,1909,2,12,13537,.8893
664,1972,2,74,0,1898,2,16,24366,.8893
665,1972,1,20,0,1952,2,14,0,1.3339
666,1972,2,42,0,1930,2,12,43994,.8893
667,1972,1,20,0,1952,2,12,43994,1.3339
668,1972,2,53,0,1919,2,12,30458,1.3339
669,1972,1,40,0,1932,2,12,13537,.8893
670,1972,1,53,0,1919,2,8,24366,.8893
671,1972,1,35,0,1937,2,15,13537,.8893
672,1972,2,20,0,1952,3,12,18951,.8893
673,1972,2,69,0,1903,2,12,8122,.8893
674,1972,1,60,0,1912,2,12,60915,.8893
675,1972,1,45,0,1927,2,12,50763,.8893
676,1972,1,43,0,1929,2,13,60915,1.3339
677,1972,1,72,0,1900,2,9,0,.8893
678,1972,2,28,0,1944,1,16,13537,.8893
679,1972,2,35,0,1937,2,12,37226,.8893
680,1972,1,43,0,1929,1,19,109355,.8893
681,1972,2,51,0,1921,1,14,0,.4446
682,1972,2,45,0,1927,1,11,109355,2.2232
683,1972,2,65,0,1907,1,15,109355,.8893
684,1972,1,48,0,1924,1,15,109355,1.3339
685,1972,1,47,0,1925,1,19,109355,.8893
686,1972,1,30,0,1942,1,16,43994,.8893
687,1972,2,45,0,1927,1,16,109355,1.3339
688,1972,2,20,0,1952,1,13,109355,1.3339
689,1972,2,29,0,1943,2,12,8122,.4446
690,1972,1,54,0,1918,2,14,18951,.8893
691,1972,2,22,0,1950,2,9,8122,.8893
692,1972,1,48,0,1924,2,9,13537,.8893
693,1972,2,32,0,1940,2,12,8122,.4446
694,1972,2,45,0,1927,2,12,13537,.8893
695,1972,1,46,0,1926,2,11,8122,1.7786
696,1972,1,60,0,1912,2,5,2707,.4446
697,1972,2,60,0,1912,1,11,30458,.8893
698,1972,2,76,0,1896,1,7,13537,.8893
699,1972,2,31,0,1941,1,12,24366,.8893
700,1972,1,45,0,1927,1,10,0,1.3339
701,1972,1,20,0,1952,2,14,24366,1.3339
702,1972,1,36,0,1936,2,20,37226,.8893
703,1972,1,56,0,1916,2,6,24366,.8893
704,1972,2,22,0,1950,1,12,24366,.8893
705,1972,2,29,0,1943,1,13,50763,.8893
706,1972,1,45,0,1927,1,12,50763,1.3339
707,1972,2,44,0,1928,1,14,43994,.8893
708,1972,1,45,0,1927,1,16,24366,.8893
709,1972,2,49,0,1923,1,14,13537,.8893
710,1972,2,82,0,1890,1,9,2707,.8893
711,1972,1,33,0,1939,1,13,30458,.8893
712,1972,2,43,0,1929,1,13,37226,1.3339
713,1972,2,38,0,1934,1,14,37226,.8893
714,1972,2,51,0,1921,1,16,0,.8893
715,1972,2,26,0,1946,1,14,37226,.8893
716,1972,1,19,0,1953,1,11,24366,1.3339
717,1972,1,33,0,1939,1,16,24366,.8893
718,1972,1,57,0,1915,1,16,30458,1.3339
719,1972,1,46,0,1926,1,8,30458,1.7786
720,1972,1,46,0,1926,1,12,37226,.8893
721,1972,2,80,0,1892,1,6,2707,.4446
722,1972,2,55,0,1917,1,10,30458,.8893
723,1972,1,29,0,1943,1,16,24366,.8893
724,1972,2,29,0,1943,1,10,18951,.8893
725,1972,2,82,0,1890,1,8,2707,.4446
726,1972,1,66,0,1906,1,3,8122,1.3339
727,1972,1,68,0,1904,1,8,13537,.8893
728,1972,1,47,0,1925,1,10,37226,.8893
729,1972,1,44,0,1928,2,14,74452,.8893
730,1972,1,29,0,1943,1,12,50763,.8893
731,1972,2,53,0,1919,1,16,37226,.8893
732,1972,2,49,0,1923,1,12,0,.8893
733,1972,2,25,0,1947,1,12,8122,1.3339
734,1972,2,31,0,1941,1,16,0,.8893
735,1972,1,29,0,1943,1,16,24366,.8893
736,1972,2,21,0,1951,1,8,30458,.8893
737,1972,2,25,0,1947,1,10,37226,.8893
738,1972,2,25,0,1947,1,12,30458,.8893
739,1972,1,21,0,1951,1,12,37226,1.3339
740,1972,1,27,0,1945,1,8,43994,.8893
741,1972,1,41,0,1931,1,12,37226,.8893
742,1972,1,58,0,1914,1,12,30458,.8893
743,1972,2,46,0,1926,1,12,60915,2.2232
744,1972,1,30,0,1942,1,12,24366,.8893
745,1972,2,81,0,1891,1,8,13537,1.3339
746,1972,1,21,0,1951,1,12,24366,1.7786
747,1972,1,31,0,1941,1,12,8122,.8893
748,1972,1,49,0,1923,1,8,13537,.8893
749,1972,2,64,0,1908,1,4,2707,.8893
750,1972,2,75,0,1897,1,7,2707,.4446
751,1972,2,30,0,1942,1,11,2707,.4446
752,1972,2,19,0,1953,1,12,0,1.3339
753,1972,1,59,0,1913,1,10,30458,.8893
754,1972,2,71,0,1901,1,5,8122,.8893
755,1972,1,73,0,1899,1,6,13537,.8893
756,1972,1,19,0,1953,1,13,30458,1.3339
757,1972,1,54,0,1918,1,3,18951,.8893
758,1972,1,56,0,1916,1,12,0,1.7786
759,1972,2,54,0,1918,1,9,43994,1.3339
760,1972,2,32,0,1940,1,13,37226,.8893
761,1972,2,63,0,1909,1,12,30458,.4446
762,1972,2,48,0,1924,1,12,37226,.4446
763,1972,1,22,0,1950,1,15,18951,1.3339
764,1972,1,70,0,1902,1,14,13537,.8893
765,1972,1,64,0,1908,1,12,37226,.8893
766,1972,2,23,0,1949,1,10,18951,.8893
767,1972,1,59,0,1913,1,8,18951,.8893
768,1972,2,43,0,1929,1,12,30458,.8893
769,1972,1,59,0,1913,1,10,24366,.8893
770,1972,2,21,0,1951,1,11,50763,1.3339
771,1972,1,33,0,1939,1,12,30458,.8893
772,1972,1,47,0,1925,1,12,30458,1.7786
773,1972,2,40,0,1932,1,12,30458,.8893
774,1972,2,26,0,1946,1,20,13537,.4446
775,1972,2,56,0,1916,1,14,60915,.8893
776,1972,1,35,0,1937,1,14,50763,1.3339
777,1972,2,78,0,1894,1,9,2707,.8893
778,1972,2,83,0,1889,1,8,30458,.4446
779,1972,1,54,0,1918,1,16,37226,.8893
780,1972,1,34,0,1938,1,14,0,.8893
781,1972,2,33,0,1939,1,12,43994,.4446
782,1972,1,28,0,1944,1,12,24366,.8893
783,1972,2,70,0,1902,1,8,18951,.8893
784,1972,2,49,0,1923,2,13,8122,.4446
785,1972,2,23,0,1949,2,12,24366,.8893
786,1972,2,47,0,1925,2,14,8122,.8893
787,1972,2,57,0,1915,1,4,2707,.4446
788,1972,1,25,0,1947,2,16,13537,.8893
789,1972,1,60,0,1912,2,8,8122,.4446
790,1972,1,24,0,1948,2,12,24366,1.3339
791,1972,1,33,0,1939,2,12,24366,.8893
792,1972,1,25,0,1947,2,14,43994,.8893
793,1972,1,21,0,1951,1,13,43994,1.3339
794,1972,1,43,0,1929,1,17,74452,.8893
795,1972,1,53,0,1919,1,16,37226,.8893
796,1972,1,43,0,1929,1,18,0,.8893
797,1972,2,49,0,1923,1,12,37226,.8893
798,1972,2,36,0,1936,1,12,37226,.8893
799,1972,2,32,0,1940,1,15,50763,.8893
800,1972,2,34,0,1938,1,12,43994,.8893
801,1972,2,78,0,1894,1,14,0,.4446
802,1972,1,73,0,1899,1,7,2707,.8893
803,1972,2,73,0,1899,1,12,0,.8893
804,1972,2,70,0,1902,1,12,2707,.4446
805,1972,1,27,0,1945,1,12,24366,.8893
806,1972,2,82,0,1890,1,10,2707,.4446
807,1972,1,22,0,1950,1,15,8122,.8893
808,1972,1,67,0,1905,1,7,2707,1.3339
809,1972,1,51,0,1921,1,14,37226,.8893
810,1972,1,54,0,1918,1,14,50763,1.7786
811,1972,1,49,0,1923,1,10,30458,1.3339
812,1972,2,36,0,1936,1,15,30458,1.3339
813,1972,2,45,0,1927,1,12,30458,.8893
814,1972,2,35,0,1937,1,12,37226,.8893
815,1972,2,42,0,1930,1,15,24366,.8893
816,1972,1,56,0,1916,1,14,60915,.8893
817,1972,2,54,0,1918,1,9,30458,.8893
818,1972,2,52,0,1920,1,8,18951,1.7786
819,1972,2,30,0,1942,1,9,18951,.8893
820,1972,2,38,0,1934,1,8,37226,.8893
821,1972,1,24,0,1948,1,13,18951,.8893
822,1972,1,42,0,1930,2,4,2707,.8893
823,1972,1,45,0,1927,1,8,24366,.8893
824,1972,2,47,0,1925,1,12,18951,2.2232
825,1972,1,36,0,1936,1,6,24366,.8893
826,1972,1,45,0,1927,1,10,30458,1.7786
827,1972,1,42,0,1930,1,16,60915,1.3339
828,1972,2,22,0,1950,1,14,60915,.8893
829,1972,1,31,0,1941,1,15,37226,.8893
830,1972,2,28,0,1944,1,15,37226,.8893
831,1972,2,30,0,1942,1,12,0,.8893
832,1972,1,26,0,1946,1,16,30458,.8893
833,1972,1,26,0,1946,1,16,24366,.8893
834,1972,2,39,0,1933,1,12,43994,1.3339
835,1972,1,21,0,1951,1,10,0,1.3339
836,1972,2,19,0,1953,1,11,0,1.3339
837,1972,2,61,0,1911,1,9,8122,.8893
838,1972,1,65,0,1907,1,12,30458,.8893
839,1972,2,74,0,1898,1,8,2707,.4446
840,1972,1,61,0,1911,1,17,60915,2.2232
841,1972,1,64,0,1908,1,20,43994,.8893
842,1972,1,24,0,1948,1,12,37226,1.3339
843,1972,2,45,0,1927,1,12,18951,.4446
844,1972,2,27,0,1945,1,12,37226,.4446
845,1972,2,32,0,1940,1,14,37226,.8893
846,1972,1,48,0,1924,1,16,0,1.3339
847,1972,1,29,0,1943,1,19,13537,.8893
848,1972,1,29,0,1943,1,16,37226,.8893
849,1972,2,23,0,1949,1,12,30458,.8893
850,1972,2,85,0,1887,2,8,0,.8893
851,1972,2,32,0,1940,2,12,0,1.7786
852,1972,2,67,0,1905,2,6,0,.8893
853,1972,2,53,0,1919,2,8,13537,1.3339
854,1972,1,28,0,1944,2,14,24366,.8893
855,1972,1,27,0,1945,2,16,50763,.8893
856,1972,1,19,0,1953,2,13,0,1.7786
857,1972,1,34,0,1938,2,12,0,.8893
858,1972,2,47,0,1925,1,10,0,.8893
859,1972,2,36,0,1936,1,10,24366,.4446
860,1972,1,38,0,1934,1,12,30458,.8893
861,1972,1,55,0,1917,1,7,24366,.8893
862,1972,2,38,0,1934,1,8,43994,.8893
863,1972,1,32,0,1940,1,10,60915,1.3339
864,1972,2,76,0,1896,1,9,0,1.3339
865,1972,1,20,0,1952,1,13,43994,1.3339
866,1972,2,63,0,1909,1,14,30458,.8893
867,1972,1,55,0,1917,1,16,109355,.8893
868,1972,2,48,0,1924,1,15,74452,.8893
869,1972,2,56,0,1916,1,14,60915,1.7786
870,1972,2,46,0,1926,1,12,109355,.8893
871,1972,1,65,0,1907,1,9,13537,.8893
872,1972,1,34,0,1938,1,17,37226,.8893
873,1972,1,74,0,1898,1,7,60915,1.3339
874,1972,2,28,0,1944,1,12,0,.8893
875,1972,2,36,0,1936,1,12,30458,.8893
876,1972,1,52,0,1920,1,12,24366,1.3339
877,1972,2,33,0,1939,1,9,8122,.8893
878,1972,2,64,0,1908,1,11,18951,1.7786
879,1972,1,29,0,1943,1,10,30458,.8893
880,1972,1,33,0,1939,1,10,37226,.8893
881,1972,1,18,0,1954,1,11,37226,1.3339
882,1972,2,65,0,1907,2,7,13537,1.3339
883,1972,2,23,0,1949,2,12,13537,.8893
884,1972,2,41,0,1931,2,12,8122,.8893
885,1972,1,49,0,1923,2,5,24366,.4446
886,1972,1,50,0,1922,2,13,43994,.8893
887,1972,1,24,0,1948,2,12,13537,.8893
888,1972,1,65,0,1907,2,99,30458,1.7786
889,1972,2,21,0,1951,2,12,13537,2.6679
890,1972,2,52,0,1920,2,12,8122,1.7786
891,1972,2,71,0,1901,1,6,8122,.8893
892,1972,2,79,0,1893,1,8,13537,.8893
893,1972,2,74,0,1898,1,8,8122,.4446
894,1972,2,74,0,1898,1,18,30458,.8893
895,1972,1,29,0,1943,1,12,18951,.4446
896,1972,1,31,0,1941,1,18,24366,.8893
897,1972,1,35,0,1937,1,11,24366,.4446
898,1972,2,53,0,1919,1,12,37226,1.3339
899,1972,2,41,0,1931,1,12,30458,.8893
900,1972,1,26,0,1946,1,12,24366,.8893
901,1972,2,51,0,1921,1,12,13537,.8893
902,1972,2,56,0,1916,1,8,18951,.8893
903,1972,1,19,0,1953,1,11,37226,1.7786
904,1972,1,25,0,1947,1,9,30458,.8893
905,1972,1,69,0,1903,1,12,0,.8893
906,1972,1,72,0,1900,1,15,13537,.8893
907,1972,2,56,0,1916,2,12,2707,.8893
908,1972,2,53,0,1919,2,16,18951,.4446
909,1972,1,60,0,1912,2,12,30458,.8893
910,1972,2,64,0,1908,2,3,8122,.8893
911,1972,1,51,0,1921,2,5,18951,.8893
912,1972,2,68,0,1904,2,8,8122,.8893
913,1972,1,27,0,1945,2,12,24366,.8893
914,1972,2,54,0,1918,1,12,30458,1.7786
915,1972,2,33,0,1939,1,12,0,.8893
916,1972,1,40,0,1932,1,15,30458,.8893
917,1972,2,26,0,1946,1,12,24366,1.3339
918,1972,1,84,0,1888,1,4,8122,.8893
919,1972,2,34,0,1938,1,12,24366,.8893
920,1972,1,59,0,1913,1,9,24366,.8893
921,1972,1,53,0,1919,1,20,43994,.8893
922,1972,1,29,0,1943,1,15,24366,.8893
923,1972,2,75,0,1897,1,8,8122,.4446
924,1972,2,73,0,1899,2,5,13537,.8893
925,1972,2,63,0,1909,2,7,18951,.8893
926,1972,1,34,0,1938,1,11,18951,.8893
927,1972,2,51,0,1921,1,12,43994,.8893
928,1972,1,43,0,1929,1,10,37226,.8893
929,1972,1,45,0,1927,1,10,18951,.8893
930,1972,1,34,0,1938,1,10,24366,.8893
931,1972,1,58,0,1914,1,12,18951,.8893
932,1972,2,59,0,1913,1,8,8122,.8893
933,1972,1,35,0,1937,1,12,24366,.8893
934,1972,1,56,0,1916,1,12,74452,.8893
935,1972,2,29,0,1943,1,10,30458,.8893
936,1972,2,30,0,1942,1,8,24366,.8893
937,1972,2,52,0,1920,1,8,24366,.8893
938,1972,2,44,0,1928,2,8,13537,1.3339
939,1972,1,59,0,1913,2,0,2707,.8893
940,1972,2,63,0,1909,2,0,2707,1.3339
941,1972,2,35,0,1937,2,12,8122,.8893
942,1972,2,26,0,1946,2,11,8122,.8893
943,1972,1,50,0,1922,2,0,13537,1.3339
944,1972,2,42,0,1930,2,8,13537,.8893
945,1972,2,24,0,1948,1,12,43994,1.3339
946,1972,1,64,0,1908,1,12,24366,.8893
947,1972,1,30,0,1942,1,18,8122,.4446
948,1972,1,34,0,1938,1,16,50763,.8893
949,1972,2,64,0,1908,1,12,18951,.8893
950,1972,2,27,0,1945,1,16,24366,.4446
951,1972,2,23,0,1949,1,13,13537,.4446
952,1972,1,21,0,1951,1,14,13537,.4446
953,1972,2,30,0,1942,1,12,24366,.8893
954,1972,1,19,0,1953,1,12,30458,1.3339
955,1972,2,51,0,1921,1,10,18951,.8893
956,1972,1,78,0,1894,1,8,2707,.4446
957,1972,1,64,0,1908,1,3,13537,.8893
958,1972,2,73,0,1899,1,8,8122,.4446
959,1972,2,88,0,1884,1,15,2707,.4446
960,1972,2,38,0,1934,1,12,24366,.4446
961,1972,1,67,0,1905,1,12,8122,.8893
962,1972,2,77,0,1895,1,16,8122,.4446
963,1972,2,61,0,1911,1,19,43994,.8893
964,1972,1,62,0,1910,1,20,74452,.8893
965,1972,2,72,0,1900,1,14,24366,.4446
966,1972,2,60,0,1912,1,13,24366,.8893
967,1972,2,23,0,1949,1,13,30458,.8893
968,1972,1,41,0,1931,1,17,109355,.8893
969,1972,1,40,0,1932,1,18,74452,1.3339
970,1972,1,25,0,1947,1,14,8122,.8893
971,1972,1,77,0,1895,1,8,24366,.8893
972,1972,1,25,0,1947,1,16,43994,1.7786
973,1972,2,21,0,1951,1,12,30458,2.2232
974,1972,2,52,0,1920,1,10,24366,1.3339
975,1972,2,22,0,1950,1,11,37226,.8893
976,1972,1,23,0,1949,1,14,74452,2.2232
977,1972,2,31,0,1941,1,12,30458,.8893
978,1972,1,36,0,1936,1,12,43994,.8893
979,1972,2,32,0,1940,1,11,30458,.8893
980,1972,1,50,0,1922,1,12,30458,.8893
981,1972,1,77,0,1895,1,7,13537,.8893
982,1972,2,88,0,1884,1,15,0,.4446
983,1972,2,32,0,1940,1,12,0,.8893
984,1972,1,22,0,1950,1,12,13537,.8893
985,1972,2,55,0,1917,1,12,24366,.8893
986,1972,1,67,0,1905,1,7,18951,1.7786
987,1972,2,75,0,1897,1,8,2707,.4446
988,1972,1,45,0,1927,1,16,43994,.8893
989,1972,1,57,0,1915,1,7,30458,1.7786
990,1972,2,56,0,1916,1,13,8122,.4446
991,1972,2,30,0,1942,1,12,37226,.8893
992,1972,1,26,0,1946,1,14,50763,2.6679
993,1972,1,19,0,1953,1,11,30458,1.3339
994,1972,2,64,0,1908,1,8,8122,.8893
995,1972,1,62,0,1910,1,8,2707,.4446
996,1972,1,68,0,1904,1,14,18951,.8893
997,1972,2,63,0,1909,1,11,2707,.8893
998,1972,1,48,0,1924,2,11,2707,.8893
999,1972,2,28,0,1944,2,9,8122,.8893
1000,1972,2,75,0,1897,2,10,2707,.4446
1001,1972,2,23,0,1949,2,13,24366,.8893
1002,1972,2,72,0,1900,2,8,2707,.8893
1003,1972,1,39,0,1933,2,12,37226,.8893
1004,1972,1,30,0,1942,2,15,18951,1.3339
1005,1972,1,29,0,1943,2,12,13537,.8893
1006,1972,2,33,0,1939,1,12,30458,.8893
1007,1972,1,43,0,1929,1,12,50763,.8893
1008,1972,2,51,0,1921,1,12,24366,.8893
1009,1972,2,27,0,1945,1,12,18951,.8893
1010,1972,2,49,0,1923,1,11,37226,.8893
1011,1972,1,56,0,1916,1,12,37226,.8893
1012,1972,1,49,0,1923,1,11,37226,1.7786
1013,1972,1,50,0,1922,1,8,30458,.8893
1014,1972,2,39,0,1933,1,12,24366,1.3339
1015,1972,1,43,0,1929,1,12,109355,1.3339
1016,1972,1,20,0,1952,1,12,8122,.8893
1017,1972,1,34,0,1938,1,12,18951,.4446
1018,1972,2,75,0,1897,1,12,13537,.8893
1019,1972,2,53,0,1919,1,12,13537,.8893
1020,1972,1,29,0,1943,1,11,13537,.8893
1021,1972,1,55,0,1917,1,17,43994,.8893
1022,1972,2,29,0,1943,1,13,24366,.8893
1023,1972,1,51,0,1921,1,8,30458,1.7786
1024,1972,2,45,0,1927,1,10,30458,1.3339
1025,1972,1,50,0,1922,1,12,60915,1.7786
1026,1972,2,50,0,1922,1,12,13537,.8893
1027,1972,1,33,0,1939,1,13,30458,.8893
1028,1972,2,29,0,1943,1,12,13537,.8893
1029,1972,2,23,0,1949,1,15,37226,1.3339
1030,1972,2,67,0,1905,1,9,8122,.4446
1031,1972,1,26,0,1946,1,9,24366,.8893
1032,1972,2,36,0,1936,1,11,30458,.8893
1033,1972,1,30,0,1942,1,10,30458,.8893
1034,1972,1,48,0,1924,1,11,18951,.8893
1035,1972,1,46,0,1926,1,10,37226,.8893
1036,1972,2,59,0,1913,1,8,13537,.8893
1037,1972,2,61,0,1911,1,13,24366,.8893
1038,1972,2,99,0,9999,1,13,37226,.8893
1039,1972,1,23,0,1949,1,12,50763,.8893
1040,1972,1,21,0,1951,1,12,24366,.8893
1041,1972,1,32,0,1940,1,10,30458,.8893
1042,1972,1,68,0,1904,1,12,13537,.8893
1043,1972,2,21,0,1951,1,13,50763,1.3339
1044,1972,1,25,0,1947,1,12,24366,.8893
1045,1972,2,49,0,1923,1,8,18951,1.3339
1046,1972,2,23,0,1949,1,8,18951,.8893
1047,1972,2,22,0,1950,1,12,0,.8893
1048,1972,1,24,0,1948,1,15,30458,.8893
1049,1972,2,78,0,1894,1,9,0,.4446
1050,1972,1,60,0,1912,1,5,13537,.8893
1051,1972,1,83,0,1889,1,8,13537,.8893
1052,1972,1,43,0,1929,1,11,24366,1.3339
1053,1972,2,58,0,1914,1,16,0,.4446
1054,1972,1,27,0,1945,1,16,24366,.8893
1055,1972,2,30,0,1942,1,16,13537,.8893
1056,1972,1,44,0,1928,1,12,24366,.8893
1057,1972,2,28,0,1944,1,14,30458,1.3339
1058,1972,1,58,0,1914,1,16,30458,.8893
1059,1972,1,61,0,1911,1,12,30458,.8893
1060,1972,2,36,0,1936,1,12,43994,.8893
1061,1972,1,63,0,1909,1,16,0,.8893
1062,1972,1,38,0,1934,1,8,30458,.8893
1063,1972,2,55,0,1917,1,12,18951,.8893
1064,1972,2,41,0,1931,1,13,0,.8893
1065,1972,1,74,0,1898,1,13,24366,.8893
1066,1972,1,34,0,1938,1,13,37226,1.3339
1067,1972,2,43,0,1929,1,12,13537,.8893
1068,1972,1,54,0,1918,1,16,109355,1.3339
1069,1972,2,25,0,1947,1,14,13537,.4446
1070,1972,2,20,0,1952,1,12,8122,.4446
1071,1972,2,70,0,1902,1,8,8122,.8893
1072,1972,1,52,0,1920,1,12,24366,.8893
1073,1972,1,68,0,1904,1,8,18951,.8893
1074,1972,1,24,0,1948,1,11,2707,1.7786
1075,1972,1,51,0,1921,1,15,74452,.8893
1076,1972,2,43,0,1929,1,12,37226,1.3339
1077,1972,1,50,0,1922,1,14,24366,.8893
1078,1972,1,30,0,1942,1,14,37226,.8893
1079,1972,1,59,0,1913,1,12,0,.8893
1080,1972,1,87,0,1885,1,7,18951,.4446
1081,1972,2,26,0,1946,1,12,30458,.8893
1082,1972,2,52,0,1920,1,18,37226,1.3339
1083,1972,2,27,0,1945,1,12,30458,.8893
1084,1972,2,47,0,1925,1,19,74452,.8893
1085,1972,1,37,0,1935,1,17,74452,1.7786
1086,1972,1,50,0,1922,1,14,0,1.3339
1087,1972,2,44,0,1928,1,16,0,1.3339
1088,1972,2,77,0,1895,1,13,24366,.4446
1089,1972,1,74,0,1898,1,12,0,.8893
1090,1972,2,30,0,1942,1,16,50763,.8893
1091,1972,2,35,0,1937,1,16,0,.8893
1092,1972,2,76,0,1896,1,17,43994,.8893
1093,1972,1,35,0,1937,1,18,60915,.8893
1094,1972,2,58,0,1914,1,12,18951,.4446
1095,1972,2,31,0,1941,1,16,50763,.8893
1096,1972,2,51,0,1921,1,12,109355,1.3339
1097,1972,1,53,0,1919,1,14,60915,.8893
1098,1972,1,51,0,1921,1,15,60915,.8893
1099,1972,2,46,0,1926,1,12,74452,.8893
1100,1972,1,18,0,1954,1,11,109355,1.3339
1101,1972,1,69,0,1903,1,16,109355,.8893
1102,1972,2,59,0,1913,1,12,37226,1.7786
